title,url,file_name
Cameroon Archives - WeeTracker,https://weetracker.com/the-better-africa/cameroon-stories/,20190520160149093900.dat
WeeTracker Uberpitch,https://weetracker.com/uberpitch/,20190520160209541758.dat
All About The Port Harcourt Wordpress Meetup – Techative,http://techativeng.com/2017/09/26/port-harcourt-wordpress-meetup/,20190520160118735769.dat
Kenya Unveils Ambitious Plans To Digitise Its Economy,https://weetracker.com/2019/05/18/kenya-unveils-digital-economy-blueprint/,20190520160222343651.dat
Startup News Ghana, Ideas, Tech News in Ghana - WeeTracker,https://weetracker.com/africa/westernafrica/ghana/,20190520160226864773.dat
Startup News Uganda, Ideas & Entrepreneur Stories - WeeTracker,https://weetracker.com/africa/easternafrica/uganda/,20190520160221466847.dat
Startup News Tunisia, Ideas & Entrepreneur Stories - WeeTracker,https://weetracker.com/africa/northernafrica/tunisia/,20190520160223473252.dat
Tent-Making Is A Million Dollar Business & Look Who's Cashing In Big,https://weetracker.com/2019/05/17/kenyan-entrepreneur-eric-kinoti-shade-systems/,20190520160214126809.dat
Zambia Archives - WeeTracker,https://weetracker.com/africa/southernafrica/zambia/,20190520160214972477.dat
Startup News Morocco, Ideas, News & Entrepreneur Stories - WeeTracker,https://weetracker.com/africa/northernafrica/morocco/,20190520160226422312.dat
East African Countries To Adopt Single Currency In The Future,https://weetracker.com/2019/05/20/eac-single-currency-adoption-take-longer/,20190520160217654398.dat
Startup News Rwanda, Ideas, News & Entrepreneur Stories - WeeTracker,https://weetracker.com/africa/easternafrica/rwanda/,20190520160224777122.dat
admin, Author at C5 Accelerate,https://www.c5accelerate.com/author/admin/,20190520160237698807.dat
Startup News Zimbabwe, Ideas & Entrepreneur Stories - WeeTracker,https://weetracker.com/africa/southernafrica/zimbabwe/,20190520160223923868.dat
Namibia Archives - WeeTracker,https://weetracker.com/africa/southernafrica/namibia/,20190520160225579049.dat
Startup News Liberia, Ideas, News & Entrepreneur Stories - WeeTracker,https://weetracker.com/africa/westernafrica/liberia/,20190520160215801468.dat
Togo Archives - WeeTracker,https://weetracker.com/togo/,20190520160219702995.dat
About | StartUp Bahrain,https://startupbahrain.com/about/,20190520160230204778.dat
Press Kit | StartUp Bahrain,https://startupbahrain.com/press/,20190520160318357751.dat
Ecosystem | StartUp Bahrain,https://startupbahrain.com/ecosystem/,20190520160311632459.dat
Ecosystem | StartUp Bahrain,http://www.startupbahrain.com/ecosystem,20190520160234905245.dat
C5 Accelerate Summit - C5 Accelerate,http://c5accelerate.com/home/c5accelerateimpactsummit,20190520160237241607.dat
PeaceTech Accelerator | Using Cloud Technology,https://c5us.com/,20190520160245046945.dat
C5 CLOUD 10 | SCALERATOR,http://c5cloud10.com/,20190520160247128697.dat
Home - C5 Accelerate,https://www.c5accelerate.com/,20190520160235768491.dat
ARBOR Networks Press Office | IT News Africa,https://itnewsafrica.com/pressoffices/arbor/,20190520160413901535.dat
Education newsIT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/category/industries/education_news/,20190520160439329934.dat
SqwidNET Press Office | IT News Africa,https://itnewsafrica.com/pressoffices/Sqwidnet/,20190520160444028203.dat
Sobek IT Press Office | IT News Africa,https://www.itnewsafrica.com/pressoffices/sobek_IT/index.html,20190520160435775285.dat
Veeam Press Office,https://itnewsafrica.com/pressoffices/veeam/,20190520160409811713.dat
Social TV partners Education Innovation Summit 2019 |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/05/social-tv-partners-education-innovation-summit-2019/,20190520160357334237.dat
Facebook AI researchers create population density maps of Africa |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/04/facebook-ai-researchers-create-population-density-maps-of-africa/,20190520160427377754.dat
Home,https://www.bbicbahrain.com/joomla/index.php,20190520160334640533.dat
Frequently Asked Questions | StartUp Bahrain,https://startupbahrain.com/faq,20190520160346069763.dat
About | StartUp Bahrain,http://startupbahrain.com/about,20190520160337333621.dat
Angivest Ventures | Angel investment company,http://angivestventures.com,20190520160343578840.dat
Policies & Regulations | StartUp Bahrain,https://startupbahrain.com/regulations/,20190520160328253605.dat
Newsletter | StartUp Bahrain,https://startupbahrain.com/newsletter/,20190520160350526054.dat
Education Innovation Summit returns to Johannesburg for 4th year |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/04/education-innovation-summit-returns-to-johannesburg-for-4th-year/,20190520160403417877.dat
StartUp Bahrain Week | StartUp Bahrain,https://startupbahrain.com/week/,20190520160323926887.dat
Parallel Wireless press office  | IT News Africa,https://www.itnewsafrica.com/pressoffices/parallel_wirelress/index.html,20190520160443518190.dat
Why Bahrain | StartUp Bahrain,https://startupbahrain.com/why-bahrain/,20190520160344812311.dat
Why Bahrain | StartUp Bahrain,http://startupbahrain.com/why-bahrain/,20190520160325773235.dat
BRINC BATELCO | Brinc Batelco IoT Hub,https://brinc.batelco.com,20190520160331337639.dat
Netshield Press Office | IT News Africa,https://itnewsafrica.com/pressoffices/netshield/,20190520160450413896.dat
'Fourth Industrial Revolution': Africa's Opportunity or a Catastrophe in Waiting? |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2018/09/fourth-industrial-revolution-africas-opportunity-or-a-catastrophe-in-waiting/,20190520160516809065.dat
WWC Press Office | IT News Africa,https://itnewsafrica.com/pressoffices/wwc/,20190520160444521453.dat
Turning Talent into Skills and Skills into SuccessIT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/03/turning-talent-into-skills-and-skills-into-success/,20190520160533678062.dat
How to get an investor’s attention – SautiTech,https://www.sautitech.com/startups/attract-investor-raise-money/,20190520160616434128.dat
South Africa in recession: What does this mean for us? |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2018/09/south-africa-in-recession-what-does-this-mean-for-us/,20190520160519514352.dat
Cyber threats real for industrial automation systems |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2018/09/cyber-threats-real-for-industrial-automation-systems/,20190520160525550983.dat
Nataliey Bitature: How to build character for success in business, life – SautiTech,https://www.sautitech.com/startups/bitature-teaches-build-character/,20190520160619117977.dat
eLearning Africa 2019,http://www.elearning-africa.com/,20190520160530733031.dat
Vantage Capital exits mining supplier Thebe Timrite - altAfrica,https://www.altafrica.com/vantage-capital-exits-mining-supplier-thebe-timrite/,20190520161025498341.dat
Ma’aden buys fertiliser distribution company Meridian - altAfrica,https://www.altafrica.com/maaden-buys-fertiliser-distribution-company-meridian/,20190520161014697881.dat
Adenia exits Socolait investment - altAfrica,https://www.altafrica.com/adenia-exits-socolait-investment/,20190520161005474675.dat
Cipla Medpro acquires 30% of Brandmed - altAfrica,https://www.altafrica.com/cipla-medpro-acquires-30-of-brandmed/,20190520160757034148.dat
MCP sells significant stake in Cash Plus - altAfrica,https://www.altafrica.com/mcp-sells-significant-stake-in-cash-plus/,20190520161030164984.dat
Denham backed SPV backs Diamond Fields exploration - altAfrica,https://www.altafrica.com/denham-backed-spv-backs-diamond-fields-exploration/,20190520160736574387.dat
Aspen subsidiaries sell OTC prescription portfolio to Mylan - altAfrica,https://www.altafrica.com/aspen-subsidiaries-sell-otc-prescription-portfolio-to-mylan/,20190520160911089260.dat
In brief: Kadaga protests free OTT for MPs; Jumia sued; MTN listing; Kaluuya’s prodn firm, Shs3bn for x-Vodafone Ug staff & more – SautiTech,https://www.sautitech.com/tech/vodafone-uganda-former-staffers-want-shs3bn/,20190520160633000211.dat
Rwanda to host Motorola’s regional ICT hub – SautiTech,https://www.sautitech.com/tech/motorola-rwanda-ict-hub/,20190520160639221913.dat
How KaiOS could overtake Android, iOS as operating system for Africa – SautiTech,https://www.sautitech.com/tech/kaios-technologies-africa/,20190520160638152624.dat
How to pay OTT tax on Airtel Uganda – SautiTech,https://www.sautitech.com/telecom/pay-ott-tax-airtel-uganda/,20190520160636667872.dat
Nataliey Bitature: How to boost your self-confidence – SautiTech,https://www.sautitech.com/startups/boost-self-confidence/,20190520160640704285.dat
Logout - altAfrica,https://www.altafrica.com/logout/,20190520160825860194.dat
healthcare & pharma - altAfrica,https://www.altafrica.com/healthcare-pharma/,20190520160746949332.dat
technology - altAfrica,https://www.altafrica.com/fintech/,20190520160752071244.dat
Login - altAfrica,https://www.altafrica.com/login/,20190520160845866425.dat
Sabvest buys 30% stake in digital asset technology provider Revix,https://www.altafrica.com/sabvest-buys-30-stake-in-revix/,20190520161114525701.dat
LifeHackSkills – Skills for Success,http://LifeHackSkills.com/,20190520161158868172.dat
TechMoran TV Archives - TechMoran,https://techmoran.com/category/techmoran-tv/,20190520161256313682.dat
Startups Archives - TechMoran,https://techmoran.com/category/startups/,20190520161243096809.dat
AI Archives - TechMoran,https://techmoran.com/category/ai/,20190520161221526400.dat
Tech Archives - TechMoran,https://techmoran.com/category/tech/,20190520161214659486.dat
Women Archives - TechMoran,https://techmoran.com/category/women/,20190520161212163247.dat
Product Reviews Archives - TechMoran,https://techmoran.com/category/gadgets/,20190520161206178172.dat
Blockchain Archives - TechMoran,https://techmoran.com/category/blockchain/,20190520161201130216.dat
Business Archives - TechMoran,https://techmoran.com/category/business/,20190520161151421075.dat
Guest Posts Archives - TechMoran,https://techmoran.com/category/partner-content/,20190520161250359102.dat
Partnerships - TechMoran,https://techmoran.com/advertise/,20190520161153861904.dat
Pitch Your Startup,https://techmoran.com/pitch-your-startup/,20190520161245872404.dat
Startups - TechMoran,https://techmoran.com/startups/,20190520161218336528.dat
Agribusiness: Food Security and Agriculture in Africa - Afrikatech,https://www.afrikatech.com/agribusiness/,20190520161440584859.dat
Telkom Kenya Hires Safaricom's Operations Chief to Drive its Mobile Division﻿ - TechMoran,https://techmoran.com/2019/04/18/telkom-kenya-hires-safaricoms-operations-chief-to-drive-its-mobile-division%ef%bb%bf/,20190520161337786910.dat
Safaricom to double 4G sites as net profit grows 14.7% to KES 63.4 billion - TechMoran,https://techmoran.com/2019/05/03/safaricom-to-double-4g-sites-as-net-profit-grows-14-7-to-kes-63-4-billion/,20190520161328670593.dat
Safaricom Customers set to enjoy double talk-time for three months - TechMoran,https://techmoran.com/2019/05/01/safaricom-customers-set-to-enjoy-double-talk-time-for-three-months/,20190520161324927018.dat
Kenya's mobile giant Safaricom hits 30 million active subscribers,https://techmoran.com/2019/03/22/kenyas-mobile-giant-safaricom-hits-30-million-active-subscribers/,20190520161315502305.dat
Politics Archives - TechMoran,https://techmoran.com/category/politics/,20190520161353777748.dat
Guest Archives - TechMoran,https://techmoran.com/category/guest/,20190520161350552716.dat
Fintech Archives - TechMoran,https://techmoran.com/category/fintech/,20190520161342878678.dat
IoT Archives - TechMoran,https://techmoran.com/category/iot/,20190520161339157359.dat
Solar Archives - TechMoran,https://techmoran.com/category/solar/,20190520161320631312.dat
cryptocurrencies Archives - TechMoran,https://techmoran.com/category/cryptocurrencies/,20190520161334289529.dat
The 5th China-Africa Enterprises Convention | 8 – 12 June 2019 | Shanghai | China - AfrikaTech,https://www.afrikatech.com/economy/the-5th-china-africa-enterprises-convention-8-12-june-2019-shanghai-china-2/,20190520161359048579.dat
News Archives - Page 3 of 134 - Disrupt Africa,http://disrupt-africa.com/category/news/page/3/,20190520161553288171.dat
Hubs Archives - Disrupt Africa,http://disrupt-africa.com/category/hubs/,20190520161556505025.dat
News Archives - Disrupt Africa,http://disrupt-africa.com/category/news/,20190520161550683204.dat
Akon: "Africa is the future of investments" - AfrikaTech,https://www.afrikatech.com/economy/akon-africa-is-the-future-of-investments/,20190520161515434507.dat
Articles - AfrikaTech,https://www.afrikatech.com/articles,20190520161455867031.dat
West Africa Archives - Disrupt Africa,http://disrupt-africa.com/category/region/west-africa/,20190520161554949964.dat
Startups Archives - Disrupt Africa,http://disrupt-africa.com/category/startups/,20190520161600377845.dat
Publications - Disrupt Africa,http://disrupt-africa.com/publications/,20190520161555719035.dat
About - Disrupt Africa,http://disrupt-africa.com/about/,20190520161559468171.dat
AfrikaTech Newsletter: Business and technological watch,https://www.afrikatech.com/newsletter/,20190520161507347687.dat
Economy in Africa: news and economic prospects - AfrikaTech,https://www.afrikatech.com/economy/,20190520161537101080.dat
Education in Africa: schooling, schools, education system - AfrikaTech,https://www.afrikatech.com/e-education/,20190520161522128384.dat
News Archives - Page 2 of 134 - Disrupt Africa,http://disrupt-africa.com/category/news/page/2/,20190520161604018367.dat
Funding Report 2018,http://disrupt-africa.com/funding-report/,20190520161612871671.dat
Southern Africa Archives - Disrupt Africa,http://disrupt-africa.com/category/region/southern-africa/,20190520161603125837.dat
Meet the Investor: Arjuna Costa, Flourish,http://disrupt-africa.com/2019/05/meet-the-investor-arjuna-costa-flourish/,20190520161626335233.dat
East Africa Archives - Disrupt Africa,http://disrupt-africa.com/category/region/east-africa/,20190520161607252025.dat
North Africa Archives - Disrupt Africa,http://disrupt-africa.com/category/region/north-africa/,20190520161611316024.dat
Features Archives - Disrupt Africa,http://disrupt-africa.com/category/features/,20190520161601345888.dat
Advertise - Disrupt Africa,http://disrupt-africa.com/advertise/,20190520161607999843.dat
News Archives - Page 134 of 134 - Disrupt Africa,http://disrupt-africa.com/category/news/page/134/,20190520161612093654.dat
Hubs Archives - Page 3 of 108 - Disrupt Africa,http://disrupt-africa.com/category/hubs/page/3/,20190520162905449515.dat
Startups Archives - Page 160 of 160 - Disrupt Africa,http://disrupt-africa.com/category/startups/page/160/,20190520162757784056.dat
Startups Archives - Page 2 of 160 - Disrupt Africa,http://disrupt-africa.com/category/startups/page/2/,20190520162756898024.dat
Tom Jackson, Author at Disrupt Africa,http://disrupt-africa.com/author/tomjackson/,20190520162817401629.dat
Startups Archives - Page 3 of 160 - Disrupt Africa,http://disrupt-africa.com/category/startups/page/3/,20190520162754375009.dat
Future of Work 2018,https://gumroad.com/l/nLIRmv,20190520162843131677.dat
Afri-Shopping 2017 & Full Startup List,https://gumroad.com/l/pelRa,20190520162845851564.dat
Afri-Shopping 2017,https://gumroad.com/l/OsQdw,20190520162852773442.dat
Nigeria’s Tizeti launches voice-calling service WifiCall.ng,http://disrupt-africa.com/2019/05/nigerias-tizeti-launches-voice-calling-service-wificall-ng/,20190520162839618847.dat
,https://startupservices.startupblink.com/ecosystem-report/,20190520162813012753.dat
Log In ‹ Disrupt Africa — WordPress,http://disrupt-africa.com/wp-login.php,20190520162811224499.dat
Wendy's UAE took a dig at McDonad's UAE on Twitter and people had a good laugh,https://www.menabytes.com/wendys-mcdonalds-uae-twitter/,20190520162943839593.dat
Facebook appoints a management consultant as its new Managing Director for MENA,https://www.menabytes.com/facebook-md-mena/,20190520163043144773.dat
Despacito becomes the first video to reach 3 billion YouTube views,https://www.menabytes.com/despacito-most-watched-3b-youtube/,20190520162954614587.dat
Riyadh-based Qoyod raised seed funding for its online accounting software,https://www.menabytes.com/qoyod-seed/,20190520163029155305.dat
Zubair Naeem Paracha, Author at MENAbytes,https://www.menabytes.com/author/zubair/,20190520163022918364.dat
Dubai-based souKare raises $400,000 in seed funding for its lifestyle and healthcare ecommerce platform,https://www.menabytes.com/soukare-seed/,20190520163014575564.dat
Instagram now supports three right-to-left languages including Arabic on its Android App, iOS to follow,https://www.menabytes.com/instagram-arabic/,20190520162940977070.dat
Fetchr's Twitter account was hacked, company has restored it now,https://www.menabytes.com/fetchr-twitter-hacked/,20190520162951532107.dat
House of Cards Twitter account tweeting in Arabic for Trump's Saudi Visit,https://www.menabytes.com/house-of-cards-arabic-tweet/,20190520163034388873.dat
Places You'll Pray captures unconventional places where Muslims pray,https://www.menabytes.com/places-youll-pray-photo-project/,20190520162949293313.dat
Egypt moving forward with plans of imposing tax on social media and search ads: report,https://www.menabytes.com/egypt-social-media-search-ads-tax/,20190520163146291716.dat
Careem & Easy Taxi are in an Ad War in Jordan,https://www.menabytes.com/careem-easy-taxi/,20190520163040393571.dat
Careem just got owned by Uber in Lebanon,https://www.menabytes.com/careem-uber-lebanon/,20190520162934080292.dat
Royal Jordanian took a dig at electronics ban and internet loves it,https://www.menabytes.com/royal-jordanian-electronics-ban/,20190520163035906235.dat
Hubs Archives - Page 108 of 108 - Disrupt Africa,http://disrupt-africa.com/category/hubs/page/108/,20190520162914950825.dat
Facebook is screwing publishers yet again but (maybe) that's a good thing,https://www.menabytes.com/facebook-publishers/,20190520162938382088.dat
Careem trolls Uber Saudi for the 'fake' first ride by a female Uber driver,https://www.menabytes.com/careem-trolls-uber-saudi/,20190520162956138329.dat
Race to 3 Billion Youtube Views: Despacito or See You Again,https://www.menabytes.com/3-billion-youtube-views-race/,20190520162939597887.dat
Applications open for AWIEF Growth Accelerator Programme in SA,http://disrupt-africa.com/2019/05/applications-open-for-awief-growth-accelerator-programme-in-sa/,20190520162918249101.dat
April Fools' Day Pranks 2017: From Emirates to JadoPado - a round-up of them from MENA,https://www.menabytes.com/april-fools-day-2017-pranks/,20190520163041813658.dat
Hubs Archives - Page 2 of 108 - Disrupt Africa,http://disrupt-africa.com/category/hubs/page/2/,20190520162917355958.dat
Petition submitted to PayPal for bringing its services to Palestine,https://www.menabytes.com/paypal-palestine-petition/,20190520163039013657.dat
Social Media Archives - Page 2 of 3 - MENAbytes,https://www.menabytes.com/category/social/page/2/,20190520162928801408.dat
How our video content reached one million people in four days without spending a dime on ads or influencers,https://www.menabytes.com/hirehunt-viral-video/,20190520162937150468.dat
Startups Archives - Page 4 of 44 - MENAbytes,https://www.menabytes.com/category/startups/page/4/,20190520163143632159.dat
Ramadan Digital Marketing Cheat Sheet 2019 by Google,https://www.menabytes.com/ramadan-cheat-sheet-2019-google/,20190520163111096173.dat
Exclusive: Spotify is coming to MENA, launching in UAE this year,https://www.menabytes.com/spotify-mena-uae/,20190520163103776530.dat
Souq.com was acquired for $580 million: Amazon's 2017 Q1 report to SEC,https://www.menabytes.com/amazon-acquisition-souq-580-million/,20190520163102328983.dat
Exclusive: Stripe planning Middle East & Africa expansion,https://www.menabytes.com/stripe-middle-east-africa/,20190520163106840778.dat
Kitab Sawti, an Arabic audiobook platform, raises $6 million Series A from international and regional investors including Careem's Abdulla Elyas,https://www.menabytes.com/kitab-sawti-series-a/,20190520163133682822.dat
Global Pitch: An online pitching competition open to startups from all around the world,https://www.menabytes.com/global-pitch-competition/,20190520163131291622.dat
Uber stumbles almost 8% on its disappointing stock market debut, valuation goes down to $76 billion,https://www.menabytes.com/uber-ipo-drop/,20190520163129707215.dat
Uber is spending $300 million to pay cash rewards between $100 to $40,000 each to over 1.1 million of its drivers around the world,https://www.menabytes.com/uber-driver-appreciation-reward/,20190520163046967377.dat
Checkout.com, a global payment gateway with presence in MENA raises $230 million Series A, plans expansion to Jordan & Pakistan,https://www.menabytes.com/checkout-com-series-a/,20190520163140304082.dat
Startups Archives - Page 2 of 44 - MENAbytes,https://www.menabytes.com/category/startups/page/2/,20190520163134746417.dat
Oman's eMushrif raises $1 million Pre-Series A for its IoT-based school bus tracking and monitoring solution,https://www.menabytes.com/emushrif-pre-series-a/,20190520163136344326.dat
Bahrain's Inagrab raises investment for Dalooni, a mobile platform that connects businesses with independent sales agents,https://www.menabytes.com/inagrab-faith-capital/,20190520163112340545.dat
Namshi's Faraz Khalid is new CEO of Noon,https://www.menabytes.com/faraz-khalid-noon-ceo/,20190520163109636010.dat
Noon's latest email to its sellers suggests that it could be going live in next few days,https://www.menabytes.com/noon-email-sellers/,20190520163059702269.dat
Google launches 'Maharat min Google' to help Arabic speakers learn digital skills,https://www.menabytes.com/maharat-min-google/,20190520163121974264.dat
Dubai's Kerning Cultures raises $460,000 seed for its Middle Eastern podcast network,https://www.menabytes.com/kerning-culture-seed/,20190520163137707288.dat
Exclusive: Careem plans expansion into digital payments, to launch a mobile wallet 'CareemPay' next year,https://www.menabytes.com/careempay-mobile-wallet/,20190520163101049125.dat
Corporate Structure 101: A quick guide to corporate structure for tech startups in MENA,https://www.menabytes.com/corporate-structure-101/,20190520163050908517.dat
Dubai-based travel startup HolidayMe raises $16 million Series C led by Gobi Partners, merges with Malaysia's Tripfez,https://www.menabytes.com/holidayme-series-c/,20190520163045411207.dat
Exclusive: Tajawal's CEO & CTO leave the company to start their own travel startup, aim to build the first billion dollar company in Islamic economy space,https://www.menabytes.com/tajwal-ceo-cto-leave/,20190520163105476427.dat
Airbnb to remove rental listings from illegal Isareli settlements in occupied West Bank,https://www.menabytes.com/airbnb-west-bank/,20190520163052196638.dat
Exclusive: Noon is preparing for a Q2 2019 launch in Egypt,https://www.menabytes.com/noon-egypt/,20190520163108149997.dat
Uber's IPO filing: Uber & Careem to share demand and supply, Careem to exit Sudan, a possible reduction in $3.1 billion price and more,https://www.menabytes.com/uber-ipo-filing-careem/,20190520163048301536.dat
8 Biggest highlights from Facebook CEO Mark Zuckerberg's Senate hearing,https://www.menabytes.com/zuckerberg-senate-highlights/,20190520163123790233.dat
Facebook witch trials: when people are scared of what they don’t understand,https://www.menabytes.com/facebook-witch-trials/,20190520163118025241.dat
Facebook Archives - MENAbytes,https://www.menabytes.com/tag/facebook/,20190520163120091751.dat
Startups Archives - Page 3 of 44 - MENAbytes,https://www.menabytes.com/category/startups/page/3/,20190520163141450234.dat
Regional Archives - MENAbytes,https://www.menabytes.com/tag/regional/,20190520163053198657.dat
Uncategorized Archives | FinSMEs,http://www.finsmes.com/category/uncategorized,20190520163220005493.dat
Salary Finance Raises $32.8M in Series C Funding | FinSMEs,http://www.finsmes.com/2019/04/salary-finance-raises-32-8m-in-series-c-funding.html,20190520163251052550.dat
Canada Archives | FinSMEs,http://www.finsmes.com/category/canada,20190520163220498438.dat
InstaMed Raises $50M in Growth Equity Funding |FinSMEs,http://www.finsmes.com/2016/09/instamed-raises-50m-in-growth-equity-funding.html,20190520163229024132.dat
SK Capital Partners Closes Fund V, at Over $2 Billion | FinSMEs,http://www.finsmes.com/2019/02/sk-capital-partners-closes-fund-v-at-over-2-billion.html,20190520163158763112.dat
SalaryFinance Raises £40m Funding Round |FinSMEs,http://www.finsmes.com/2017/10/salaryfinance-raises-40m-funding-round.html,20190520163252089381.dat
Rinri Therapeutics Raises £1.4M in Seed Funding | FinSMEs,http://www.finsmes.com/2019/05/rinri-therapeutics-raises-1-4m-in-seed-funding.html,20190520163257995327.dat
InstaMed Raises $14M in Funding |FinSMEs,http://www.finsmes.com/2012/05/instamed-raises-14m-funding.html,20190520163228589214.dat
Vidyo Raises Series D Funding |FinSMEs,http://www.finsmes.com/2012/05/vidyo-raises-series-funding.html,20190520163206243444.dat
Prowler.io Raises £10m in Series A Funding |FinSMEs,http://www.finsmes.com/2017/09/prowler-io-raises-10m-in-series-a-funding.html,20190520163256654817.dat
Movius Raises $45M in Series D Financing | FinSMEs,http://www.finsmes.com/2019/03/movius-raises-45m-in-series-d-financing.html,20190520163228180177.dat
sofatutor Raises €3M in Funding |FinSMEs,http://www.finsmes.com/2018/02/sofatutor-raises-e3m-in-funding.html,20190520163250647899.dat
WelbeHealth Raises $15M in Funding |FinSMEs,http://www.finsmes.com/2017/02/welbehealth-raises-15m-in-funding.html,20190520163237619625.dat
InsightSquared Raises $23M in Series D Funding |FinSMEs,http://www.finsmes.com/2018/05/insightsquared-raises-23m-in-series-d-funding.html,20190520163235250198.dat
Abcodia Raises £5.25m in Funding |FinSMEs,http://www.finsmes.com/2015/05/abcodia-raises-5-25m-in-funding.html,20190520163257238432.dat
Modulr: Business Payments Platform & API Technology | Modulr,http://www.modulrfinance.com,20190520163250212502.dat
PQ Bypass Receives $60M in Equity Financing | FinSMEs,http://www.finsmes.com/2019/01/pq-bypass-receives-60m-in-equity-financing.html,20190520163257662727.dat
Vidyo Raises $20M in Funding |FinSMEs,http://www.finsmes.com/2014/07/vidyo-raises-20m-in-funding.html,20190520163220937544.dat
SK Capital Partners Acquires Niacet Corporation |FinSMEs,http://www.finsmes.com/2017/02/sk-capital-partners-acquires-niacet-corporation.html,20190520163156757574.dat
Africa Has The Largest Renewable Energy Projects In The World,https://weetracker.com/2019/05/07/egypts-usd-2-bn-worlds-largest-renewable-energy-projects/,20190520163441312770.dat
Andrew Christian, Author at WeeTracker,https://weetracker.com/author/andrewchristian/,20190520163459695773.dat
Startup News Egypt, Ideas, Tech News in Egypt - WeeTracker,https://weetracker.com/africa/northernafrica/egypt/page/2/,20190520163430792807.dat
Inspiring Success Stories Of African Women, Entrepreneurs & Innovators,https://weetracker.com/the-better-africa/,20190520163505364777.dat
Lorine Towett, Author at WeeTracker,https://weetracker.com/author/lorinetowett/,20190520163509209107.dat
Egypt's Unemployment Rate Drops As Its Economy Regains Steam - WeeTracker,https://weetracker.com/2019/03/05/egypts-unemployment-rate-drops-as-its-economy-regains-steam/,20190520163448327771.dat
Startup News Cameroon, Ideas, Tech News in Cameroon - WeeTracker,https://weetracker.com/africa/westernafrica/cameroon/,20190520163512689579.dat
mPOS Archives | FinSMEs,http://www.finsmes.com/category/fintech/mpos,20190520163414735145.dat
Fintech Archives | FinSMEs,http://www.finsmes.com/category/fintech,20190520163413255428.dat
Sweden Archives | FinSMEs,http://www.finsmes.com/category/sweden,20190520163412567563.dat
Posts | FinSMEs,http://www.finsmes.com/older-posts,20190520163417960070.dat
FreightHub Raises $30M in Series B Financing | FinSMEs,http://www.finsmes.com/2019/05/freighthub-raises-30m-in-series-b-financing.html,20190520163414206108.dat
iZettle Completes €25M Series B Funding |FinSMEs,http://www.finsmes.com/2012/06/izettle-completes-e25m-series-funding.html,20190520163415761890.dat
Revenue Analytics Completes $11M Series A Funding | FinSMEs,http://www.finsmes.com/2019/05/revenue-analytics-completes-11m-series-a-funding.html,20190520163416770006.dat
The We Company Forms Real Estate Acquisition and Management Platform,http://www.finsmes.com/2019/05/the-we-company-forms-real-estate-acquisition-and-management-platform.html,20190520163416680369.dat
Outfittery Raises $20M in Funding |FinSMEs,http://www.finsmes.com/2015/03/outfittery-raises-20m-in-funding.html,20190520163413662558.dat
Funding Archives - WeeTracker,https://weetracker.com/tag/funding,20190520163600539241.dat
Africa Business News, Startup Funding Database in South Africa,https://weetracker.com/africa/,20190520163553208266.dat
African Startups Archives - WeeTracker,https://weetracker.com/tag/african-startups,20190520163620887357.dat
Africa-Focused Drone Startup Zipline Raises USD 190 Mn,https://weetracker.com/2019/05/20/zipline-to-get-more-african-wings-after-usd-190-mn-funding%ef%bb%bf/,20190520163523974997.dat
AfDB Supports SMEs, Women-Owned Enterprises In Nigeria With USD 50 Mn Credit - WeeTracker,https://weetracker.com/2018/10/24/afdb-supports-smes-women-owned-enterprises-in-nigeria-with-usd-50-mn-credit/,20190520163623227651.dat
Business In Africa Archives - WeeTracker,https://weetracker.com/tag/business-in-africa,20190520163552387483.dat
As Facebook And Instagram Introduces Time-Management Tools, Entrepreneurs Can Now Stick To Their Schedules - WeeTracker,https://weetracker.com/2018/08/09/as-facebook-and-instagram-introduces-time-management-tools-entrepreneurs-can-now-stick-to-their-schedules/,20190520163605320645.dat
Zimbabwe Rebasing Economy After Adopting New Currency,https://weetracker.com/2019/05/16/zimbabwe-rebasing-economy-after-new-currency-adoption/,20190520163544590842.dat
African Entrepreneurs Archives - WeeTracker,https://weetracker.com/tag/african-entrepreneurs,20190520163543715687.dat
